policy,modulus_profile,d,rank,coeff_linf_bound,max_width,scalar_n,search_cap,hit_cap,profile,target_bits,max_adps16_quantum_rop_log2,next_adps16_quantum_rop_log2,max_beta,max_zeta,next_beta,next_zeta,cutoff_kind
Quantum128BitADPS16,q32,256,7,2,6400000000000,1792,6400000000000,true,local-minimum+proven-pruned-certification,128.0,357.750000000000,,1350,0,,,AtLeast
Quantum128BitADPS16,q32,256,8,2,6400000000000,2048,6400000000000,true,local-minimum+proven-pruned-certification,128.0,424.530000000000,,1602,0,,,AtLeast
Quantum128BitADPS16,q32,256,9,2,6400000000000,2304,6400000000000,true,local-minimum+proven-pruned-certification,128.0,492.900000000000,,1860,0,,,AtLeast
Quantum128BitADPS16,q32,256,10,2,6400000000000,2560,6400000000000,true,local-minimum+proven-pruned-certification,128.0,562.860000000000,,2124,0,,,AtLeast
Quantum128BitADPS16,q32,256,11,2,6400000000000,2816,6400000000000,true,local-minimum+proven-pruned-certification,128.0,634.145000000000,,2393,0,,,AtLeast
Quantum128BitADPS16,q32,256,12,2,6400000000000,3072,6400000000000,true,local-minimum+proven-pruned-certification,128.0,706.755000000000,,2667,0,,,AtLeast
Quantum128BitADPS16,q32,256,13,2,6400000000000,3328,6400000000000,true,local-minimum+proven-pruned-certification,128.0,780.425000000000,,2945,0,,,AtLeast
Quantum128BitADPS16,q32,256,14,2,6400000000000,3584,6400000000000,true,local-minimum+proven-pruned-certification,128.0,855.155000000000,,3227,0,,,AtLeast
Quantum128BitADPS16,q32,256,15,2,6400000000000,3840,6400000000000,true,local-minimum+proven-pruned-certification,128.0,930.680000000000,,3512,0,,,AtLeast
Quantum128BitADPS16,q32,256,16,2,6400000000000,4096,6400000000000,true,local-minimum+proven-pruned-certification,128.0,1007.265000000000,,3801,0,,,AtLeast
Quantum128BitADPS16,q32,256,17,2,6400000000000,4352,6400000000000,true,local-minimum+proven-pruned-certification,128.0,1084.645000000000,,4093,0,,,AtLeast
Quantum128BitADPS16,q32,256,18,2,6400000000000,4608,6400000000000,true,local-minimum+proven-pruned-certification,128.0,1162.820000000000,,4388,0,,,AtLeast
Quantum128BitADPS16,q32,256,19,2,6400000000000,4864,6400000000000,true,local-minimum+proven-pruned-certification,128.0,1241.790000000000,,4686,0,,,AtLeast
Quantum128BitADPS16,q32,256,20,2,6400000000000,5120,6400000000000,true,local-minimum+proven-pruned-certification,128.0,above-target:32336.886465868978,,4934,1,,,AtLeast
Quantum128BitADPS16,q32,512,1,2,2333548593,512,6400000000000,false,local-minimum+proven-pruned-certification,128.0,128.260000000000,127.995000000000,484,0,483,0,Exact
Quantum128BitADPS16,q32,512,2,2,6400000000000,1024,6400000000000,true,local-minimum+proven-pruned-certification,128.0,161.120000000000,,608,0,,,AtLeast
Quantum128BitADPS16,q32,512,3,2,6400000000000,1536,6400000000000,true,local-minimum+proven-pruned-certification,128.0,277.455000000000,,1047,0,,,AtLeast
Quantum128BitADPS16,q32,512,4,2,6400000000000,2048,6400000000000,true,local-minimum+proven-pruned-certification,128.0,402.535000000000,,1519,0,,,AtLeast
Quantum128BitADPS16,q32,512,5,2,6400000000000,2560,6400000000000,true,local-minimum+proven-pruned-certification,128.0,534.505000000000,,2017,0,,,AtLeast
Quantum128BitADPS16,q32,512,6,2,6400000000000,3072,6400000000000,true,local-minimum+proven-pruned-certification,128.0,671.510000000000,,2534,0,,,AtLeast
Quantum128BitADPS16,q32,512,7,2,6400000000000,3584,6400000000000,true,local-minimum+proven-pruned-certification,128.0,812.755000000000,,3067,0,,,AtLeast
Quantum128BitADPS16,q32,512,8,2,6400000000000,4096,6400000000000,true,local-minimum+proven-pruned-certification,128.0,957.975000000000,,3615,0,,,AtLeast
Quantum128BitADPS16,q32,512,9,2,6400000000000,4608,6400000000000,true,local-minimum+proven-pruned-certification,128.0,1106.110000000000,,4174,0,,,AtLeast
Quantum128BitADPS16,q32,512,10,2,6400000000000,5120,6400000000000,true,local-minimum+proven-pruned-certification,128.0,1257.160000000000,,4744,0,,,AtLeast
Quantum128BitADPS16,q32,512,11,2,6400000000000,5632,6400000000000,true,local-minimum+proven-pruned-certification,128.0,above-target:251720.451196829643,,4934,3276799999985255,,,AtLeast
Quantum128BitADPS16,q32,512,12,2,6400000000000,6144,6400000000000,true,local-minimum+proven-pruned-certification,128.0,above-target:279160.661205490353,,4933,3276799999984601,,,AtLeast
Quantum128BitADPS16,q32,512,13,2,6400000000000,6656,6400000000000,true,local-minimum+proven-pruned-certification,128.0,above-target:306799.399449747929,,4933,3276799999983972,,,AtLeast
Quantum128BitADPS16,q32,512,14,2,6400000000000,7168,6400000000000,true,local-minimum+proven-pruned-certification,128.0,above-target:334610.769791476603,,4933,3276799999983367,,,AtLeast
Quantum128BitADPS16,q32,512,15,2,6400000000000,7680,6400000000000,true,local-minimum+proven-pruned-certification,128.0,above-target:362585.683589685825,,4934,3276799999982781,,,AtLeast
Quantum128BitADPS16,q32,512,16,2,6400000000000,8192,6400000000000,true,local-minimum+proven-pruned-certification,128.0,above-target:390686.233634815668,,4934,3276799999982217,,,AtLeast
Quantum128BitADPS16,q32,512,17,2,6400000000000,8704,6400000000000,true,local-minimum+proven-pruned-certification,128.0,above-target:418947.099341998110,,4934,3276799999981669,,,AtLeast
Quantum128BitADPS16,q32,512,18,2,6400000000000,9216,6400000000000,true,local-minimum+proven-pruned-certification,128.0,above-target:447303.117454851221,,4934,3276799999981138,,,AtLeast
Quantum128BitADPS16,q32,512,19,2,6400000000000,9728,6400000000000,true,local-minimum+proven-pruned-certification,128.0,above-target:475782.194592103304,,4934,3276799999980621,,,AtLeast
Quantum128BitADPS16,q32,512,20,2,6400000000000,10240,6400000000000,true,local-minimum+proven-pruned-certification,128.0,above-target:504374.059006557334,,4934,3276799999980117,,,AtLeast
Quantum128BitADPS16,q32,1024,1,2,6400000000000,1024,6400000000000,true,local-minimum+proven-pruned-certification,128.0,152.375000000000,,575,0,,,AtLeast
Quantum128BitADPS16,q32,1024,2,2,6400000000000,2048,6400000000000,true,local-minimum+proven-pruned-certification,128.0,382.395000000000,,1443,0,,,AtLeast
Quantum128BitADPS16,q32,1024,3,2,6400000000000,3072,6400000000000,true,local-minimum+proven-pruned-certification,128.0,638.650000000000,,2410,0,,,AtLeast
Quantum128BitADPS16,q32,1024,4,2,6400000000000,4096,6400000000000,true,local-minimum+proven-pruned-certification,128.0,911.600000000000,,3440,0,,,AtLeast
Quantum128BitADPS16,q32,1024,5,2,6400000000000,5120,6400000000000,true,local-minimum+proven-pruned-certification,128.0,1197.270000000000,,4518,0,,,AtLeast
Quantum128BitADPS16,q32,1024,6,2,6400000000000,6144,6400000000000,true,local-minimum+proven-pruned-certification,128.0,above-target:279160.661205490353,,4933,6553599999984601,,,AtLeast
Quantum128BitADPS16,q32,1024,7,2,6400000000000,7168,6400000000000,true,local-minimum+proven-pruned-certification,128.0,above-target:334610.769791476603,,4933,6553599999983367,,,AtLeast
Quantum128BitADPS16,q32,1024,8,2,6400000000000,8192,6400000000000,true,local-minimum+proven-pruned-certification,128.0,above-target:390686.233634815668,,4934,6553599999982217,,,AtLeast
Quantum128BitADPS16,q32,1024,9,2,6400000000000,9216,6400000000000,true,local-minimum+proven-pruned-certification,128.0,above-target:447303.117454851221,,4934,6553599999981138,,,AtLeast
Quantum128BitADPS16,q32,1024,10,2,6400000000000,10240,6400000000000,true,local-minimum+proven-pruned-certification,128.0,above-target:504374.059006557334,,4934,6553599999980117,,,AtLeast
Quantum128BitADPS16,q32,1024,11,2,6400000000000,11264,6400000000000,true,local-minimum+proven-pruned-certification,128.0,above-target:561796.647939995746,,4934,6553599999979147,,,AtLeast
Quantum128BitADPS16,q32,1024,12,2,6400000000000,12288,6400000000000,true,local-minimum+proven-pruned-certification,128.0,above-target:619553.356444287696,,4934,6553599999978220,,,AtLeast
Quantum128BitADPS16,q32,1024,13,2,6400000000000,13312,6400000000000,true,local-minimum+proven-pruned-certification,128.0,above-target:677626.185974354157,,4934,6553599999977330,,,AtLeast
Quantum128BitADPS16,q32,1024,14,2,6400000000000,14336,6400000000000,true,local-minimum+proven-pruned-certification,128.0,above-target:735947.257677077898,,4934,6553599999976474,,,AtLeast
Quantum128BitADPS16,q32,1024,15,2,6400000000000,15360,6400000000000,true,local-minimum+proven-pruned-certification,128.0,above-target:794471.084058369510,,4934,6553599999975649,,,AtLeast
Quantum128BitADPS16,q32,1024,16,2,6400000000000,16384,6400000000000,true,local-minimum+proven-pruned-certification,128.0,above-target:853239.443673937581,,4934,6553599999974850,,,AtLeast
Quantum128BitADPS16,q32,1024,17,2,6400000000000,17408,6400000000000,true,local-minimum+proven-pruned-certification,128.0,above-target:912185.900620101253,,4934,6553599999974076,,,AtLeast
Quantum128BitADPS16,q32,1024,18,2,6400000000000,18432,6400000000000,true,local-minimum+proven-pruned-certification,128.0,above-target:971314.826694586431,,4933,6553599999973327,,,AtLeast
Quantum128BitADPS16,q32,1024,19,2,6400000000000,19456,6400000000000,true,local-minimum+proven-pruned-certification,128.0,above-target:1030601.694594745524,,4933,6553599999972596,,,AtLeast
Quantum128BitADPS16,q32,1024,20,2,6400000000000,20480,6400000000000,true,local-minimum+proven-pruned-certification,128.0,above-target:1090037.451435066992,,4933,6553599999971884,,,AtLeast
Quantum128BitADPS16,q32,64,1,3,112,64,6400000000000,false,local-minimum+proven-pruned-certification,128.0,128.260000000000,127.995000000000,484,0,483,0,Exact
Quantum128BitADPS16,q32,64,2,3,9989,128,6400000000000,false,local-minimum+proven-pruned-certification,128.0,128.260000000000,127.995000000000,484,0,483,0,Exact
Quantum128BitADPS16,q32,64,3,3,236588,192,6400000000000,false,local-minimum+proven-pruned-certification,128.0,128.260000000000,127.995000000000,484,0,483,0,Exact
Quantum128BitADPS16,q32,64,4,3,3174318,256,6400000000000,false,local-minimum+proven-pruned-certification,128.0,128.260000000000,127.995000000000,484,0,483,0,Exact
Quantum128BitADPS16,q32,64,5,3,30261444,320,6400000000000,false,local-minimum+proven-pruned-certification,128.0,128.260000000000,127.995000000000,484,0,483,0,Exact
Quantum128BitADPS16,q32,64,6,3,228063958,384,6400000000000,false,local-minimum+proven-pruned-certification,128.0,128.260000000000,127.995000000000,484,0,483,0,Exact
Quantum128BitADPS16,q32,64,7,3,1443638561,448,6400000000000,false,local-minimum+proven-pruned-certification,128.0,128.260000000000,127.995000000000,484,0,483,0,Exact
Quantum128BitADPS16,q32,64,8,3,7975200991,512,6400000000000,false,local-minimum+proven-pruned-certification,128.0,128.260000000000,127.995000000000,484,0,483,0,Exact
Quantum128BitADPS16,q32,64,9,3,39466941674,576,6400000000000,false,local-minimum+proven-pruned-certification,128.0,128.260000000000,127.995000000000,484,0,483,0,Exact
Quantum128BitADPS16,q32,64,10,3,178260238176,640,6400000000000,false,local-minimum+proven-pruned-certification,128.0,128.260000000000,127.995000000000,484,0,483,0,Exact
Quantum128BitADPS16,q32,64,11,3,745181491885,704,6400000000000,false,local-minimum+proven-pruned-certification,128.0,128.260000000000,127.995000000000,484,0,483,0,Exact
Quantum128BitADPS16,q32,64,12,3,2914178335456,768,6400000000000,false,local-minimum+proven-pruned-certification,128.0,128.260000000000,127.995000000000,484,0,483,0,Exact
Quantum128BitADPS16,q32,64,13,3,6400000000000,832,6400000000000,true,local-minimum+proven-pruned-certification,128.0,133.825000000000,,505,0,,,AtLeast
Quantum128BitADPS16,q32,64,14,3,6400000000000,896,6400000000000,true,local-minimum+proven-pruned-certification,128.0,148.400000000000,,560,0,,,AtLeast
Quantum128BitADPS16,q32,64,15,3,6400000000000,960,6400000000000,true,local-minimum+proven-pruned-certification,128.0,163.240000000000,,616,0,,,AtLeast
Quantum128BitADPS16,q32,64,16,3,6400000000000,1024,6400000000000,true,local-minimum+proven-pruned-certification,128.0,178.345000000000,,673,0,,,AtLeast
Quantum128BitADPS16,q32,64,17,3,6400000000000,1088,6400000000000,true,local-minimum+proven-pruned-certification,128.0,193.450000000000,,730,0,,,AtLeast
Quantum128BitADPS16,q32,64,18,3,6400000000000,1152,6400000000000,true,local-minimum+proven-pruned-certification,128.0,209.085000000000,,789,0,,,AtLeast
Quantum128BitADPS16,q32,64,19,3,6400000000000,1216,6400000000000,true,local-minimum+proven-pruned-certification,128.0,224.720000000000,,848,0,,,AtLeast
Quantum128BitADPS16,q32,64,20,3,6400000000000,1280,6400000000000,true,local-minimum+proven-pruned-certification,128.0,240.620000000000,,908,0,,,AtLeast
Quantum128BitADPS16,q32,128,1,3,4994,128,6400000000000,false,local-minimum+proven-pruned-certification,128.0,128.260000000000,127.995000000000,484,0,483,0,Exact
Quantum128BitADPS16,q32,128,2,3,1587159,256,6400000000000,false,local-minimum+proven-pruned-certification,128.0,128.260000000000,127.995000000000,484,0,483,0,Exact
Quantum128BitADPS16,q32,128,3,3,114031979,384,6400000000000,false,local-minimum+proven-pruned-certification,128.0,128.260000000000,127.995000000000,484,0,483,0,Exact
Quantum128BitADPS16,q32,128,4,3,3987600495,512,6400000000000,false,local-minimum+proven-pruned-certification,128.0,128.260000000000,127.995000000000,484,0,483,0,Exact
Quantum128BitADPS16,q32,128,5,3,89130119088,640,6400000000000,false,local-minimum+proven-pruned-certification,128.0,128.260000000000,127.995000000000,484,0,483,0,Exact
Quantum128BitADPS16,q32,128,6,3,1457089167728,768,6400000000000,false,local-minimum+proven-pruned-certification,128.0,128.260000000000,127.995000000000,484,0,483,0,Exact
Quantum128BitADPS16,q32,128,7,3,6400000000000,896,6400000000000,true,local-minimum+proven-pruned-certification,128.0,140.185000000000,,529,0,,,AtLeast
Quantum128BitADPS16,q32,128,8,3,6400000000000,1024,6400000000000,true,local-minimum+proven-pruned-certification,128.0,168.540000000000,,636,0,,,AtLeast
Quantum128BitADPS16,q32,128,9,3,6400000000000,1152,6400000000000,true,local-minimum+proven-pruned-certification,128.0,197.690000000000,,746,0,,,AtLeast
Quantum128BitADPS16,q32,128,10,3,6400000000000,1280,6400000000000,true,local-minimum+proven-pruned-certification,128.0,227.635000000000,,859,0,,,AtLeast
Quantum128BitADPS16,q32,128,11,3,6400000000000,1408,6400000000000,true,local-minimum+proven-pruned-certification,128.0,258.110000000000,,974,0,,,AtLeast
Quantum128BitADPS16,q32,128,12,3,6400000000000,1536,6400000000000,true,local-minimum+proven-pruned-certification,128.0,289.380000000000,,1092,0,,,AtLeast
Quantum128BitADPS16,q32,128,13,3,6400000000000,1664,6400000000000,true,local-minimum+proven-pruned-certification,128.0,321.180000000000,,1212,0,,,AtLeast
Quantum128BitADPS16,q32,128,14,3,6400000000000,1792,6400000000000,true,local-minimum+proven-pruned-certification,128.0,353.510000000000,,1334,0,,,AtLeast
Quantum128BitADPS16,q32,128,15,3,6400000000000,1920,6400000000000,true,local-minimum+proven-pruned-certification,128.0,386.370000000000,,1458,0,,,AtLeast
Quantum128BitADPS16,q32,128,16,3,6400000000000,2048,6400000000000,true,local-minimum+proven-pruned-certification,128.0,419.760000000000,,1584,0,,,AtLeast
Quantum128BitADPS16,q32,128,17,3,6400000000000,2176,6400000000000,true,local-minimum+proven-pruned-certification,128.0,453.415000000000,,1711,0,,,AtLeast
Quantum128BitADPS16,q32,128,18,3,6400000000000,2304,6400000000000,true,local-minimum+proven-pruned-certification,128.0,487.335000000000,,1839,0,,,AtLeast
Quantum128BitADPS16,q32,128,19,3,6400000000000,2432,6400000000000,true,local-minimum+proven-pruned-certification,128.0,521.785000000000,,1969,0,,,AtLeast
Quantum128BitADPS16,q32,128,20,3,6400000000000,2560,6400000000000,true,local-minimum+proven-pruned-certification,128.0,556.500000000000,,2100,0,,,AtLeast
Quantum128BitADPS16,q32,256,1,3,793579,256,6400000000000,false,local-minimum+proven-pruned-certification,128.0,128.260000000000,127.995000000000,484,0,483,0,Exact
Quantum128BitADPS16,q32,256,2,3,1993800247,512,6400000000000,false,local-minimum+proven-pruned-certification,128.0,128.260000000000,127.995000000000,484,0,483,0,Exact
Quantum128BitADPS16,q32,256,3,3,728544583864,768,6400000000000,false,local-minimum+proven-pruned-certification,128.0,128.260000000000,127.995000000000,484,0,483,0,Exact
Quantum128BitADPS16,q32,256,4,3,6400000000000,1024,6400000000000,true,local-minimum+proven-pruned-certification,128.0,159.265000000000,,601,0,,,AtLeast
Quantum128BitADPS16,q32,256,5,3,6400000000000,1280,6400000000000,true,local-minimum+proven-pruned-certification,128.0,215.445000000000,,813,0,,,AtLeast
Quantum128BitADPS16,q32,256,6,3,6400000000000,1536,6400000000000,true,local-minimum+proven-pruned-certification,128.0,274.275000000000,,1035,0,,,AtLeast
Quantum128BitADPS16,q32,256,7,3,6400000000000,1792,6400000000000,true,local-minimum+proven-pruned-certification,128.0,335.225000000000,,1265,0,,,AtLeast
Quantum128BitADPS16,q32,256,8,3,6400000000000,2048,6400000000000,true,local-minimum+proven-pruned-certification,128.0,398.295000000000,,1503,0,,,AtLeast
Quantum128BitADPS16,q32,256,9,3,6400000000000,2304,6400000000000,true,local-minimum+proven-pruned-certification,128.0,462.690000000000,,1746,0,,,AtLeast
Quantum128BitADPS16,q32,256,10,3,6400000000000,2560,6400000000000,true,local-minimum+proven-pruned-certification,128.0,528.675000000000,,1995,0,,,AtLeast
Quantum128BitADPS16,q32,256,11,3,6400000000000,2816,6400000000000,true,local-minimum+proven-pruned-certification,128.0,595.985000000000,,2249,0,,,AtLeast
Quantum128BitADPS16,q32,256,12,3,6400000000000,3072,6400000000000,true,local-minimum+proven-pruned-certification,128.0,664.355000000000,,2507,0,,,AtLeast
